zone_id,gid,tract,area,acres
1168,402,345108.0,7227698.5,165.925003052
1171,404,345110.0,17325624.0,397.742004395
1170,406,345202.0,7188113.5,165.01600647
1160,418,352102.0,23680594.0,543.632019043
95,629,21200.0,349679.1875,8.02799987793
1150,413,349000.0,3634853.75,83.4449996948
1152,414,350000.0,9120113.0,209.369003296
1148,415,351100.0,8478709.0,194.643997192
1151,416,351200.0,8984330.0,206.251998901
1159,417,352101.0,12090165.0,277.552001953
1158,419,352201.0,6902004.0,158.447998047
216,1399,,1080549.75,24.8059997559
74,599,15500.0,338796.03125,7.77799987793
1157,420,352202.0,13935880.0,319.92401123
1153,422,353002.0,5001100.0,114.808998108
1073,454,367100.0,1762277.75,40.4560012817
1155,423,354001.0,13598535.0,312.178985596
1186,425,355101.0,7298422.5,167.548995972
1195,427,355106.0,102554736.0,2354.33300781
1098,428,355200.0,30421532.0,698.382019043
68,600,15600.0,290391.125,6.66599988937
1103,429,355301.0,9264672.0,212.68800354
1139,430,355302.0,7465194.5,171.376998901
1100,432,355304.0,10653342.0,244.567001343
1101,433,355305.0,2817807.0,64.68800354
1071,453,366002.0,1078641.125,24.7619991302
1088,434,356001.0,15846063.0,363.776000977
1072,455,367200.0,1331915.625,30.5769996643
1090,436,357000.0,11278853.0,258.927001953
348,1401,,3025276.75,69.4509963989
1089,437,358000.0,7005600.0,160.826004028
1083,438,359101.0,7207822.0,165.468994141
1082,439,359102.0,2060662.375,47.3059997559
25,575,11400.0,85913.7421875,1.97200000286
1068,451,365002.0,5134144.0,117.863998413
1067,456,368000.0,1443420.875,33.1360015869
1084,440,359202.0,9973880.0,228.968994141
1056,463,374000.0,977386.3125,22.4379997253
1086,441,359203.0,3845311.0,88.2760009766
1085,442,359204.0,2749357.75,63.1170005798
1078,444,360200.0,2229365.5,51.1790008545
1076,446,362000.0,1342319.0,30.8150005341
1074,447,363000.0,4374485.5,100.424003601
1081,448,364001.0,1725006.125,39.6010017395
1080,449,364002.0,2214571.75,50.8400001526
1070,452,366001.0,991723.75,22.7670001984
1064,462,373000.0,837765.0,19.232000351
1066,457,369001.0,1641756.0,37.6899986267
1075,458,369002.0,1507412.875,34.6049995422
1054,459,370000.0,985798.9375,22.6310005188
1055,460,371000.0,1310637.875,30.0879993439
34,570,10900.0,241816.34375,5.55100011826
32,572,11100.0,235856.734375,5.41499996185
1065,461,372000.0,1594389.875,36.6020011902
1061,466,377000.0,1288680.75,29.5839996338
1060,468,379000.0,1698130.125,38.9840011597
33,571,11000.0,238359.28125,5.47200012207
1059,469,380000.0,6080443.0,139.587997437
1058,470,381000.0,1926761.625,44.2319984436
98,628,21100.0,432289.8125,9.92399978638
71,592,13300.0,586115.5,13.4549999237
1050,471,382000.0,1964176.875,45.0909996033
1049,472,383000.0,1317476.25,30.2450008392
1053,473,384000.0,1583120.375,36.3429985046
1042,482,390200.0,591323.25,13.5749998093
1045,474,385100.0,2426175.75,55.6969985962
1052,475,385200.0,639488.5625,14.6809997559
1317,562,202000.0,6724616.5,154.37600708
1051,476,386000.0,1013175.1875,23.2590007782
1047,477,387000.0,806192.1875,18.5079994202
1048,478,388000.0,675852.1875,15.5150003433
1041,479,389100.0,651333.4375,14.9530000687
1040,480,389200.0,253900.09375,5.82899999619
1046,481,390100.0,952233.4375,21.8600006104
1044,484,392000.0,884620.6875,20.3080005646
1411,490,103200.0,4680653.0,107.45300293
1405,486,101200.0,10533104.0,241.807006836
1413,487,102100.0,9665327.0,221.884994507
409,1417,,2299631.0,52.7919998169
1412,488,102201.0,5459808.0,125.339996338
231,758,602500.0,1216631.5,27.9300003052
44,588,12900.0,550075.0,12.6280002594
1410,492,104102.0,2139843.5,49.1240005493
1408,493,104200.0,17459386.0,400.812011719
349,1402,,2873762.0,65.9720001221
1406,494,104300.0,10683155.0,245.25100708
1407,495,105000.0,9784514.0,224.621994019
1425,497,106002.0,11676509.0,268.055999756
1423,498,107000.0,19523894.0,448.207000732
1422,499,108100.0,6823825.0,156.652999878
1429,505,112100.0,2967684.75,68.1289978027
1419,509,114200.0,4553772.0,104.540000916
1421,500,108200.0,5008153.5,114.971000671
350,1403,,2146221.75,49.2700004578
1426,503,110200.0,9461447.0,217.205001831
1295,539,200300.0,4873617.5,111.883003235
1307,546,200702.0,3359336.25,77.1200027466
1430,504,111000.0,2339218.75,53.7010002136
82,613,16900.0,309535.25,7.10599994659
1420,510,115000.0,10376147.0,238.203994751
1433,511,116000.0,1440059.125,33.0589981079
1432,512,117000.0,2793415.5,64.1279983521
1435,513,118100.0,4124067.25,94.6760025024
1437,516,119200.0,3050543.0,70.03099823
1440,517,120000.0,5105582.0,117.208000183
1441,518,121100.0,3649868.25,83.7890014648
1444,524,125000.0,2568806.25,58.9720001221
1443,526,126200.0,3439519.5,78.9609985352
351,1404,,1503930.375,34.5250015259
1449,530,129000.0,1325559.5,30.4309997559
1301,536,200201.0,1329016.625,30.5100002289
141,647,23002.0,215421.03125,4.94500017166
1299,537,200202.0,1013614.25,23.2689990997
1300,538,200203.0,857532.0,19.686000824
561,935,503112.0,1143419.25,26.2490005493
1296,540,200400.0,6516060.0,149.587997437
1305,541,200501.0,1944082.0,44.6300010681
1297,542,200502.0,2578435.75,59.1930007935
1298,543,200503.0,1365892.0,31.357000351
1306,544,200600.0,5330103.0,122.361999512
1304,545,200701.0,2822957.0,64.8059997559
1303,547,200703.0,2272480.0,52.1689987183
1302,548,200801.0,6338741.0,145.516998291
1293,549,200802.0,14758619.0,338.811004639
1294,550,200900.0,5024522.5,115.347000122
1314,558,201600.0,12268998.0,281.657012939
41,563,10100.0,779714.125,17.8999996185
101,625,20800.0,350079.78125,8.03699970245
40,564,10200.0,530689.0625,12.1829996109
39,565,10300.0,272963.125,6.26599979401
38,566,10400.0,339370.46875,7.79099988937
43,585,12600.0,843148.4375,19.3560009003
51,586,12700.0,432310.9375,9.92399978638
50,587,12800.0,491495.5,11.2829999924
70,598,15400.0,735271.5,16.8799991608
81,612,16800.0,443438.5625,10.1800003052
107,616,17700.0,902826.8125,20.7259998322
42,617,17902.0,2578136.5,59.186000824
106,618,20100.0,446241.59375,10.2440004349
105,619,20200.0,325627.65625,7.47499990463
93,621,20400.0,918985.0,21.0970001221
94,622,20500.0,274580.84375,6.30399990082
103,623,20600.0,555034.125,12.7419996262
102,624,20700.0,330199.90625,7.57999992371
96,630,21300.0,303129.875,6.95900011063
97,631,21400.0,344405.1875,7.90600013733
128,632,21500.0,483475.875,11.0989999771
129,633,21600.0,600165.25,13.7779998779
130,634,21700.0,1245227.25,28.5860004425
127,635,21800.0,520930.0625,11.9589996338
111,636,22600.0,1348735.75,30.9629993439
114,637,22701.0,591405.5625,13.5769996643
112,638,22702.0,270718.71875,6.21500015259
113,639,22703.0,752721.9375,17.2800006866
139,646,23001.0,653511.0,15.0030002594
140,648,23003.0,408914.84375,9.38700008392
143,649,23101.0,215318.28125,4.94299983978
144,650,23102.0,495058.09375,11.3649997711
179,704,35100.0,930129.125,21.3530006409
181,705,35201.0,869071.25,19.9510002136
152,665,25900.0,734858.6875,16.8700008392
145,651,23103.0,996410.8125,22.8740005493
147,652,23200.0,836876.6875,19.2119998932
161,669,26004.0,331935.96875,7.61999988556
150,653,23300.0,638665.625,14.6619997025
121,655,25100.0,568610.0,13.0530004501
122,656,25200.0,648627.1875,14.8900003433
123,657,25300.0,359998.28125,8.26399993896
124,658,25401.0,380319.03125,8.73099994659
125,659,25402.0,333164.25,7.64799976349
61,717,47701.0,363449.8125,8.34399986267
90,679,30101.0,352537.40625,8.09300041199
126,660,25403.0,494413.75,11.3500003815
134,661,25500.0,1026129.6875,23.5569992065
137,662,25600.0,557011.25,12.7869997025
138,663,25700.0,1182147.875,27.1380004883
151,664,25800.0,241079.75,5.53399991989
135,666,26001.0,405000.90625,9.29800033569
136,667,26002.0,353215.59375,8.10900020599
165,670,26100.0,709589.875,16.2900009155
164,671,26200.0,742673.5625,17.0489997864
162,672,26301.0,372523.8125,8.55200004578
159,673,26302.0,727839.6875,16.7089996338
163,674,26303.0,380611.53125,8.73799991608
155,675,26401.0,330378.625,7.58400011063
153,676,26402.0,410654.6875,9.42700004578
154,677,26403.0,374836.84375,8.60499954224
156,678,26404.0,183843.546875,4.21999979019
259,794,606000.0,830989.375,19.0769996643
91,680,30102.0,1294926.25,29.7269992828
174,683,30301.0,740244.6875,16.9939994812
173,684,30302.0,593681.1875,13.6289997101
172,685,30400.0,963013.1875,22.1079998016
92,686,30500.0,1146064.25,26.3099994659
60,718,47702.0,353163.78125,8.10799980164
131,688,30700.0,1411597.625,32.40599823
170,689,30800.0,1234816.125,28.3470001221
169,690,30900.0,1848409.75,42.4339981079
132,691,31000.0,828325.3125,19.0160007477
133,692,31100.0,1135457.125,26.0669994354
166,693,31200.0,827946.4375,19.0069999695
183,707,35300.0,1149198.0,26.3819999695
182,708,35400.0,951570.0625,21.8449993134
168,694,31300.0,1100154.625,25.2560005188
562,936,503113.0,688481.4375,15.8050003052
167,695,31400.0,798404.0,18.329000473
177,696,32600.0,890858.6875,20.4510002136
178,697,32700.0,831636.8125,19.091999054
186,700,33000.0,1523290.25,34.9700012207
187,701,33100.0,871006.0,19.9960002899
188,702,33201.0,937777.9375,21.5279998779
189,703,33202.0,813873.0,18.6840000153
66,709,40100.0,425315.9375,9.76399993896
62,711,42600.0,637376.8125,14.6319999695
57,713,42800.0,583270.125,13.3900003433
67,714,45100.0,387408.84375,8.89400005341
64,715,45200.0,592671.9375,13.6059999466
63,716,47600.0,524398.0,12.0389995575
59,719,47800.0,811084.3125,18.6200008392
54,720,47901.0,1091645.625,25.061000824
55,721,47902.0,393117.5,9.02499961853
52,722,60100.0,6215482.0,142.68800354
56,723,60200.0,1105729.625,25.3840007782
158,726,60501.0,1608049.625,36.9160003662
157,727,60502.0,269795.03125,6.1939997673
553,899,501502.0,829562.5625,19.0440006256
146,728,60600.0,2921767.25,67.0749969482
142,729,60900.0,3336746.5,76.6009979248
396,1406,,1526818.0,35.0509986877
149,730,61000.0,2125958.75,48.8050003052
207,732,600200.0,1135035.375,26.0569992065
205,734,600400.0,940318.8125,21.5869998932
202,735,600500.0,1334378.0,30.6329994202
203,736,600600.0,756903.6875,17.3759994507
555,900,501600.0,1223006.5,28.0760002136
276,825,608502.0,482882.8125,11.0850000381
204,737,600700.0,836633.5625,19.2059993744
192,738,600800.0,579160.3125,13.295999527
191,739,600900.0,2070179.125,47.5250015259
196,740,601000.0,2648873.0,60.8100013733
195,741,601100.0,956585.375,21.9599990845
210,754,602100.0,491068.0625,11.2729997635
193,742,601200.0,2014440.875,46.2449989319
213,757,602400.0,2685593.25,61.6529998779
201,743,601300.0,1089706.125,25.0160007477
397,1407,,1243167.75,28.5389995575
194,744,601400.0,1576416.125,36.1899986267
197,745,601501.0,666959.0625,15.3109998703
198,746,601502.0,715205.8125,16.4190006256
200,747,601601.0,6687249.0,153.518005371
4,1379,,77864.453125,1.7879999876
218,748,601603.0,977365.75,22.4370002747
199,749,601604.0,1346938.375,30.920999527
219,750,601605.0,970313.9375,22.2749996185
217,751,601700.0,1141562.875,26.2070007324
214,752,601800.0,1822869.375,41.8470001221
209,753,602000.0,3614731.0,82.983001709
211,755,602200.0,937549.5,21.5230007172
590,978,503703.0,729542.125,16.7479991913
230,759,602600.0,1661823.625,38.1500015259
220,760,602700.0,1873560.0,43.0110015869
221,761,602800.0,1236221.875,28.3799991608
222,762,602900.0,1361261.25,31.25
232,770,603700.0,1862309.75,42.7529983521
223,763,603000.0,3572291.25,82.0090026855
233,771,603800.0,2866786.75,65.81199646
224,764,603100.0,7358986.0,168.938995361
227,767,603400.0,11460450.0,263.096008301
228,768,603500.0,938060.125,21.5349998474
234,775,604102.0,2223253.75,51.0390014648
229,769,603600.0,2208724.5,50.7050018311
455,1100,508303.0,1239735.25,28.4599990845
258,793,605900.0,789027.25,18.1140003204
236,772,603900.0,1967297.0,45.1629981995
235,773,604000.0,906638.9375,20.813999176
237,774,604101.0,1107402.75,25.422000885
279,810,607600.0,1329509.125,30.5209999084
442,1030,505304.0,997156.0,22.8920001984
425,1112,508800.0,672196.25,15.4320001602
238,776,604200.0,1739407.0,39.9309997559
239,777,604300.0,7878351.5,180.861999512
283,807,607300.0,1299930.0,29.841999054
240,778,604400.0,1999089.75,45.8930015564
241,779,604500.0,1635770.25,37.5519981384
242,780,604600.0,1338704.625,30.732000351
243,781,604700.0,1018630.75,23.3850002289
244,782,604800.0,1056028.125,24.2430000305
253,792,605800.0,1235826.875,28.3710002899
398,1408,,872410.6875,20.0279998779
245,783,604900.0,1539884.125,35.3510017395
248,785,605100.0,2490159.25,57.1660003662
247,786,605200.0,931648.125,21.3880004883
250,787,605300.0,1131666.0,25.9790000916
255,799,606500.0,1384471.625,31.783000946
249,788,605400.0,2546495.5,58.4589996338
251,789,605500.0,1120352.375,25.7199993134
433,1433,,928142.3125,21.3069992065
261,795,606100.0,2625137.5,60.2649993896
260,796,606200.0,1224416.375,28.1089992523
257,797,606300.0,1034566.0625,23.75
256,798,606400.0,928672.0,21.3190002441
420,1023,504806.0,799261.3125,18.3490009308
280,800,606600.0,1135627.875,26.0699996948
399,1409,,1287144.375,29.5489997864
269,822,608300.0,1321932.0,30.3470001221
282,801,606700.0,1995166.5,45.8030014038
278,809,607500.0,1860077.375,42.7010002136
291,802,606800.0,2936788.0,67.4189987183
292,803,606900.0,3292045.25,75.5749969482
290,804,607000.0,2356669.75,54.1020011902
285,805,607100.0,1277484.125,29.3269996643
400,1410,,1000493.6875,22.968000412
284,806,607200.0,981760.625,22.5380001068
281,808,607400.0,1073589.0,24.6459999084
262,811,607701.0,1230986.25,28.2600002289
263,812,607702.0,616201.9375,14.1459999084
264,813,607800.0,1145735.375,26.3020000458
265,814,607900.0,1651797.25,37.9199981689
270,815,608001.0,650721.4375,14.9390001297
268,820,608100.0,918837.4375,21.0939998627
338,863,611600.0,891736.6875,20.4710006714
271,816,608002.0,996572.3125,22.8780002594
277,824,608501.0,1286409.25,29.531999588
266,817,608004.0,3521523.75,80.8430023193
403,1411,,4410632.0,101.253997803
273,818,608013.0,1193818.5,27.4060001373
272,819,608023.0,1083636.875,24.8770008087
533,907,502102.0,1809247.875,41.5349998474
274,823,608400.0,1433439.5,32.9070014954
328,853,610602.0,1114639.375,25.5890007019
275,826,608600.0,1618396.25,37.1529998779
318,833,609300.0,983073.5,22.5680007935
286,827,608700.0,2365554.0,54.3059997559
289,828,608800.0,2767127.0,63.5239982605
295,880,613501.0,89513376.0,2054.9440918
439,1033,505402.0,1079320.75,24.7779998779
287,830,609000.0,1333469.625,30.6119995117
310,831,609100.0,3535426.75,81.1620025635
346,876,613000.0,4550476.0,104.464996338
309,832,609200.0,2122608.25,48.7280006409
308,834,609400.0,1175756.625,26.9920005798
306,836,609601.0,2595721.75,59.5900001526
297,884,613800.0,468200000.0,10748.3925781
394,1109,508601.0,1352486.0,31.0489997864
547,885,500100.0,1924186.125,44.1730003357
314,844,610201.0,1444005.0,33.1500015259
554,896,501300.0,739113.75,16.968000412
305,837,609602.0,1187478.375,27.2609996796
429,1429,,1569378.5,36.0279998779
326,846,610203.0,581318.375,13.345000267
303,840,609800.0,1992675.25,45.7459983826
319,841,609900.0,1217963.875,27.9610004425
317,842,610000.0,1393553.625,31.9920005798
316,843,610100.0,463473.90625,10.6400003433
551,897,501400.0,1499478.25,34.4230003357
315,845,610202.0,1720745.125,39.5029983521
532,908,502201.0,954482.875,21.9120006561
323,854,610700.0,1069801.125,24.5590000153
313,847,610302.0,28364186.0,651.151977539
312,848,610303.0,4930066.0,113.179000854
546,886,500200.0,1903544.0,43.6990013123
311,849,610304.0,3820132.25,87.6979980469
330,850,610400.0,1003255.0,23.031999588
329,851,610500.0,1142394.875,26.2259998322
327,852,610601.0,877831.1875,20.1520004272
324,855,610800.0,503738.0625,11.5640001297
325,856,610900.0,1057160.5,24.2689990997
320,857,611000.0,1300993.125,29.8670005798
321,859,611200.0,1115332.5,25.6049995422
322,860,611300.0,1670435.0,38.3479995728
343,873,612700.0,1283493.625,29.4650001526
540,889,500600.0,1330524.875,30.5450000763
552,898,501501.0,610805.6875,14.0220003128
410,1418,,2266574.5,52.033000946
548,894,501100.0,1839919.0,42.2389984131
339,862,611500.0,3985389.5,91.4919967651
331,864,611700.0,10693440.0,245.488006592
332,865,611800.0,4708146.5,108.083999634
333,866,611900.0,3330500.75,76.4580001831
334,867,612000.0,1285992.75,29.5219993591
550,895,501200.0,830118.625,19.0569992065
335,868,612100.0,1047516.5625,24.0480003357
542,887,500400.0,1018191.125,23.3740005493
520,917,502800.0,1696841.25,38.9539985657
336,869,612200.0,1345699.75,30.892999649
337,870,612400.0,1390318.125,31.9169998169
340,871,612500.0,2047844.25,47.0120010376
341,872,612600.0,1310246.25,30.079000473
344,874,612800.0,1663446.125,38.1870002747
588,969,503506.0,1008904.125,23.1609992981
568,939,503204.0,1397398.625,32.0800018311
541,888,500500.0,2147487.5,49.2999992371
558,890,500800.0,1649911.25,37.8769989014
557,891,500901.0,724993.25,16.6439990997
549,893,501000.0,809798.8125,18.5900001526
1253,1267,252706.0,4306405.5,98.861000061
560,901,501700.0,1026162.0,23.5569992065
559,902,501800.0,1542220.25,35.4049987793
537,903,501900.0,1660396.875,38.1170005798
535,904,502001.0,1338221.25,30.7210006714
536,905,502002.0,930381.6875,21.3589992523
534,906,502101.0,1922513.125,44.1349983215
444,1031,505305.0,1558575.375,35.7799987793
531,909,502202.0,1117063.5,25.6439990997
528,910,502300.0,1888493.125,43.3540000916
519,916,502702.0,3059376.5,70.2340011597
683,922,502907.0,1251031.125,28.7199993134
521,915,502701.0,1730558.0,39.7280006409
430,1430,,2234041.25,51.2869987488
527,911,502400.0,2786090.0,63.9599990845
526,912,502500.0,2501488.25,57.4259986877
624,1002,504320.0,952632.875,21.8689994812
529,913,502601.0,1459397.25,33.5029983521
530,914,502602.0,2550267.5,58.5460014343
586,968,503504.0,1112357.5,25.5359992981
522,918,502901.0,1871126.0,42.9550018311
523,919,502902.0,2605229.25,59.8079986572
524,920,502903.0,1854378.75,42.5709991455
411,1419,,1106300.5,25.3969993591
685,921,502906.0,1574132.875,36.1370010376
684,923,502908.0,2096196.25,48.1220016479
379,1126,509500.0,970053.1875,22.2689990997
686,924,502909.0,1348240.25,30.9510002136
564,932,503108.0,2347284.25,53.8860015869
687,925,502910.0,1251922.375,28.7399997711
525,926,503001.0,1740409.0,39.9539985657
681,927,503002.0,1329769.625,30.5270004272
576,943,503211.0,1081038.0,24.8169994354
589,988,504002.0,1036252.0,23.7889995575
682,928,503003.0,1961292.75,45.0250015259
622,1005,504411.0,1373445.125,31.5300006866
579,930,503105.0,1769430.875,40.6209983826
578,931,503106.0,1083613.25,24.8759994507
655,965,503328.0,15158168.0,347.984008789
580,933,503110.0,812421.625,18.6509990692
577,934,503111.0,939087.8125,21.5580005646
575,944,503212.0,1660653.5,38.1230010986
566,937,503115.0,4366530.0,100.241996765
565,938,503116.0,1242868.0,28.531999588
10,1381,,297428.96875,6.82800006866
573,940,503207.0,1374867.0,31.5629997253
571,941,503208.0,1151297.375,26.4300003052
572,942,503210.0,1529493.75,35.1119995117
574,945,503213.0,1150777.875,26.4179992676
567,946,503214.0,1796568.5,41.2439994812
569,947,503217.0,602931.625,13.8409996033
570,948,503218.0,586477.75,13.4639997482
582,949,503304.0,1430095.625,32.8300018311
583,950,503305.0,2502544.75,57.4510002136
584,951,503306.0,1715479.875,39.3819999695
431,1431,,1264916.5,29.0380001068
643,959,503322.0,1407443.375,32.3100013733
647,953,503313.0,1645064.25,37.7649993896
650,954,503315.0,1570612.25,36.0559997559
651,955,503317.0,1660064.0,38.1100006104
654,957,503320.0,9147438.0,209.996002197
435,1435,,2092870.875,48.0460014343
644,958,503321.0,1897823.0,43.5680007935
11,1382,,327650.84375,7.52199983597
645,960,503323.0,1176996.75,27.0200004578
646,961,503324.0,814305.3125,18.6940002441
421,1022,504805.0,1433116.75,32.9000015259
649,962,503325.0,1088660.0,24.9920005798
581,967,503402.0,867221.9375,19.9090003967
638,971,503508.0,994480.0625,22.8299999237
641,972,503509.0,1066882.75,24.4920005798
639,973,503510.0,992910.25,22.7940006256
640,974,503511.0,818281.6875,18.7849998474
593,975,503601.0,1355861.625,31.1259994507
592,976,503602.0,1187878.0,27.2700004578
591,977,503702.0,1445041.25,33.1739997864
595,979,503706.0,1111848.375,25.5249996185
594,980,503707.0,769931.625,17.6749992371
596,981,503708.0,1207521.75,27.7210006714
597,982,503709.0,898140.375,20.6180000305
630,983,503802.0,1648194.875,37.8370018005
631,984,503803.0,1022386.0,23.4710006714
423,1113,508900.0,936361.875,21.4960002899
599,999,504316.0,1177892.75,27.0410003662
611,1018,504507.0,1754947.375,40.2879981995
632,985,503804.0,1533363.625,35.2010002136
633,986,503900.0,1933302.625,44.3829994202
634,987,504001.0,1139645.5,26.1630001068
617,1012,504418.0,1042112.75,23.9239997864
635,989,504101.0,995729.75,22.8589992523
636,990,504102.0,1367855.5,31.4020004272
627,993,504307.0,1702272.0,39.0789985657
601,996,504311.0,2203532.75,50.5859985352
626,997,504314.0,1437880.375,33.0089988708
441,1032,505401.0,1182920.0,27.1560001373
623,998,504315.0,1616272.375,37.1049995422
432,1432,,3341369.0,76.7070007324
600,1000,504317.0,1166414.875,26.7770004272
598,1001,504319.0,2090870.875,48.0
625,1003,504321.0,1327134.375,30.466999054
621,1004,504410.0,1094214.0,25.1200008392
616,1006,504412.0,979577.125,22.4880008698
610,1007,504413.0,593293.0,13.6199998856
609,1008,504414.0,1864919.0,42.8129997253
619,1009,504415.0,1205230.75,27.6679992676
620,1010,504416.0,1143890.875,26.2600002289
614,1014,504421.0,1659746.0,38.1030006409
613,1015,504422.0,892538.75,20.4899997711
606,1016,504505.0,2019751.375,46.3670005798
612,1017,504506.0,1796281.75,41.2369995117
402,1020,504700.0,6441108.5,147.867996216
422,1021,504803.0,1381233.875,31.7089996338
413,1024,504901.0,1373745.625,31.5370006561
414,1025,505007.0,2930629.5,67.2779998779
543,1026,505203.0,1492355.0,34.2599983215
438,1028,505302.0,1423197.875,32.672000885
437,1029,505303.0,1071870.75,24.607000351
440,1034,505403.0,1371208.5,31.4790000916
436,1035,505500.0,1365170.25,31.3400001526
545,1036,505600.0,953289.625,21.8850002289
544,1037,505700.0,1582248.125,36.3230018616
466,1038,505800.0,1680903.625,38.5880012512
465,1039,505900.0,2164142.75,49.6819992065
464,1040,506000.0,1316936.625,30.2329998016
461,1041,506101.0,1495739.25,34.3370018005
463,1042,506102.0,1139263.625,26.1539993286
462,1043,506103.0,1559529.0,35.8019981384
476,1044,506202.0,2517106.25,57.7849998474
478,1045,506203.0,1074477.625,24.6669998169
477,1046,506204.0,1885858.5,43.2929992676
502,1060,506606.0,1223412.375,28.0860004425
1231,1213,250300.0,1070300.875,24.5709991455
449,1105,508503.0,1456582.25,33.438999176
471,1047,506301.0,1485820.5,34.1100006104
470,1048,506302.0,2046925.25,46.9910011292
472,1049,506304.0,1100814.375,25.2709999084
473,1050,506305.0,1102437.875,25.3080005646
467,1051,506401.0,1325876.125,30.4379997253
468,1052,506402.0,1425289.75,32.7200012207
469,1053,506501.0,854096.25,19.607000351
451,1104,508404.0,1877383.75,43.0989990234
504,1054,506502.0,3021929.25,69.3740005493
503,1055,506503.0,1679674.0,38.5600013733
475,1056,506601.0,1569589.0,36.033000946
450,1110,508602.0,1349058.5,30.9699993134
501,1057,506603.0,1307998.75,30.0279998779
667,1179,512023.0,954455.5625,21.9109992981
499,1058,506604.0,2452542.75,56.3030014038
474,1059,506605.0,1021323.5625,23.4459991455
353,1153,511606.0,503932.03125,11.5690002441
500,1061,506701.0,1596412.625,36.6489982605
505,1062,506702.0,1721141.625,39.5120010376
506,1063,506703.0,1345340.25,30.8850002289
1373,1342,152802.0,2099299.75,48.1930007935
393,1116,509106.0,977380.125,22.4379997253
518,1064,506801.0,2932704.25,67.3259963989
479,1093,508002.0,2194207.75,50.3720016479
517,1065,506802.0,2034817.5,46.7130012512
515,1066,506803.0,2279734.25,52.3349990845
458,1098,508204.0,1006254.75,23.1000003815
516,1067,506804.0,1536793.375,35.2799987793
480,1089,507904.0,1291417.5,29.6469993591
484,1092,508001.0,2262183.0,51.9329986572
485,1094,508101.0,2631498.5,60.4109992981
509,1071,507100.0,1757905.0,40.3559989929
508,1072,507203.0,1820291.125,41.7879981995
507,1073,507205.0,3445965.0,79.108001709
497,1075,507301.0,8487157.0,194.837997437
483,1090,507905.0,1463820.625,33.6049995422
352,1154,511607.0,172738.953125,3.96600008011
496,1076,507302.0,11925105.0,273.763000488
493,1077,507401.0,3271492.25,75.1029968262
498,1078,507402.0,2307914.25,52.9819984436
494,1079,507500.0,3664397.75,84.1230010986
482,1091,507906.0,1408761.0,32.3409996033
488,1083,507703.0,6646299.5,152.57800293
487,1084,507805.0,2122435.75,48.7239990234
486,1085,507806.0,1870941.0,42.9510002136
491,1086,507807.0,987420.625,22.6679992676
492,1087,507808.0,1711431.0,39.2890014648
481,1088,507903.0,1522135.0,34.9430007935
460,1095,508102.0,2711136.75,62.2389984131
459,1096,508202.0,2600175.0,59.6920013428
457,1097,508203.0,1545156.625,35.4720001221
454,1099,508301.0,1993680.75,45.7690010071
456,1101,508304.0,1295595.875,29.7430000305
453,1102,508401.0,2489874.5,57.1599998474
452,1103,508403.0,1297420.0,29.7849998474
1258,1261,252608.0,889946.1875,20.4300003052
448,1106,508504.0,1229416.875,28.2240009308
447,1107,508505.0,1158535.125,26.5960006714
445,1108,508506.0,1414040.0,32.4620018005
446,1111,508703.0,1506789.0,34.5909996033
424,1114,509000.0,1534994.0,35.2389984131
391,1115,509105.0,1580699.375,36.2879981995
377,1118,509201.0,1618769.75,37.1619987488
376,1119,509202.0,1524182.0,34.9900016785
373,1120,509302.0,1076326.75,24.7089996338
375,1121,509303.0,606388.8125,13.920999527
374,1122,509304.0,1561986.25,35.858001709
365,1123,509401.0,646863.5,14.8500003815
380,1124,509403.0,523725.59375,12.0229997635
372,1125,509404.0,1048132.25,24.0620002747
378,1127,509600.0,1001722.9375,22.9960002899
390,1128,509700.0,1079806.5,24.7889995575
362,1142,510801.0,2164113.0,49.6809997559
381,1129,509801.0,1743844.125,40.033000946
382,1130,509802.0,902413.1875,20.716999054
383,1131,509901.0,1336244.375,30.6760005951
367,1140,510600.0,2107022.5,48.3709983826
389,1132,509902.0,2302668.25,52.8619995117
434,1434,,4878000.5,111.983001709
1257,1262,252609.0,1929723.625,44.2999992371
388,1133,510001.0,3555370.0,81.6200027466
387,1134,510002.0,1873741.625,43.0149993896
386,1135,510100.0,1929718.0,44.2999992371
369,1139,510500.0,2591466.75,59.4920005798
384,1136,510200.0,2689819.25,61.75
364,1143,510802.0,940216.625,21.5839996338
370,1137,510300.0,2301175.0,52.827999115
371,1138,510400.0,1702921.5,39.09400177
1227,1214,250400.0,1151209.75,26.4279994965
358,1147,511100.0,2206493.75,50.6539993286
679,1180,512024.0,1537626.5,35.2989997864
678,1181,512025.0,1430366.25,32.8370018005
366,1141,510700.0,1417582.0,32.5429992676
363,1144,510803.0,1018660.0,23.3850002289
360,1145,510900.0,1641929.375,37.6940002441
361,1146,511000.0,2025342.125,46.4949989319
356,1149,511300.0,1976554.5,45.375
359,1150,511400.0,1544104.875,35.4480018616
354,1152,511605.0,2085300.25,47.8720016479
385,1156,511702.0,2554250.75,58.6380004883
689,1165,511913.0,1885601.125,43.2869987488
688,1158,511901.0,2851525.25,65.4619979858
692,1159,511905.0,1377796.0,31.6299991608
693,1160,511907.0,1777507.5,40.8059997559
691,1162,511910.0,2216053.5,50.8740005493
694,1164,511912.0,2407128.25,55.2599983215
666,1178,512022.0,1003239.9375,23.0310001373
